listingAddress/full,listingAddress/street,listingStatus,homeStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice
"5096 Woodstream Dr, Alexander, AR 72002",5096 Woodstream Dr,forRent,,3,1594,,2600,0,https://www.zillow.com/homedetails/5096-Woodstream-Dr-Alexander-AR-72002/2077881150_zpid/,,180150
"14108 Cherry Hill Dr, Alexander, AR 72002",14108 Cherry Hill Dr,forRent,,3,1100,,1475,23,https://www.zillow.com/homedetails/14108-Cherry-Hill-Dr-Alexander-AR-72002/52934816_zpid/,,155000
"4332 Sloan Dr, Alexander, AR 72002",4332 Sloan Dr,forRent,,4,2112,,2255,38,https://www.zillow.com/homedetails/4332-Sloan-Dr-Alexander-AR-72002/464195265_zpid/,,
"6688 Hollywood Ave, Benton, AR 72019",6688 Hollywood Ave,forRent,,3,1051,,1595,0,https://www.zillow.com/homedetails/6688-Hollywood-Ave-Benton-AR-72019/460744960_zpid/,,183900
"14095 Magnolia Glen Dr, Alexander, AR 72002",14095 Magnolia Glen Dr,forRent,,3,1228,,1530,3,https://www.zillow.com/homedetails/14095-Magnolia-Glen-Dr-Alexander-AR-72002/88906053_zpid/,,119500
"2096 Fern Valley Dr, Alexander, AR 72002",2096 Fern Valley Dr,forRent,,3,1345,,1650,0,https://www.zillow.com/homedetails/2096-Fern-Valley-Dr-Alexander-AR-72002/247595778_zpid/,,188800
"148 Kelton Dr, Hensley, AR 72065",148 Kelton Dr,forRent,,4,1907,,2200,29,https://www.zillow.com/homedetails/148-Kelton-Dr-Hensley-AR-72065/464384218_zpid/,,
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,forRent,,3,1486,,1725,14,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900
"905 Pheasant Cv, Benton, AR 72019",905 Pheasant Cv,forRent,,3,1415,,1595,1,https://www.zillow.com/homedetails/905-Pheasant-Cv-Benton-AR-72019/385747_zpid/,,158000
"227 Iris St, Haskell, AR 72015",227 Iris St,forRent,,3,1420,,1725,39,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,,195000
"821 Church, Benton, AR 72015",821 Church,forRent,,4,1540,,1675,0,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,forRent,,4,1652,,1795,21,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,
"13757 Cedar Glen Cv, Alexander, AR 72002",13757 Cedar Glen Cv,forRent,,3,1408,,1575,9,https://www.zillow.com/homedetails/13757-Cedar-Glen-Cv-Alexander-AR-72002/92432562_zpid/,,124900
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,forRent,,3,1800,,1625,18,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000
"17 Greenbrier Dr, Benton, AR 72015",17 Greenbrier Dr,forRent,,3,1460,,1595,32,https://www.zillow.com/homedetails/17-Greenbrier-Dr-Benton-AR-72015/386172_zpid/,,143000
"4533 Western Woods Dr, Benton, AR 72015",4533 Western Woods Dr,forRent,,4,1984,,1845,7,https://www.zillow.com/homedetails/4533-Western-Woods-Dr-Benton-AR-72015/2061640122_zpid/,,313100
"6032 Orange Valley Cv, Mabelvale, AR 72103",6032 Orange Valley Cv,forRent,,4,1504,,1650,34,https://www.zillow.com/homedetails/6032-Orange-Valley-Cv-Mabelvale-AR-72103/2062762647_zpid/,,
"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,forRent,,3,1480,,1395,38,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,,200660
"1067 Huntington Dr, Benton, AR 72019",1067 Huntington Dr,forRent,,4,1459,,1545,22,https://www.zillow.com/homedetails/1067-Huntington-Dr-Benton-AR-72019/2061767452_zpid/,,
"4326 Glenda Ln, Benton, AR 72019",4326 Glenda Ln,forRent,,3,1398,,1545,31,https://www.zillow.com/homedetails/4326-Glenda-Ln-Benton-AR-72019/68021994_zpid/,,157000
"5399 Heritage Valley Dr, Benton, AR 72019",5399 Heritage Valley Dr,forRent,,4,1790,,1900,39,https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/,,245000
"144 Jonathan Dr, Maumelle, AR 72113",144 Jonathan Dr,forRent,,3,1402,,1800,33,https://www.zillow.com/homedetails/144-Jonathan-Dr-Maumelle-AR-72113/462538135_zpid/,,225150
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,15,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,2125,74,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"196 Preston Ln, Hensley, AR 72065",196 Preston Ln,forRent,,4,1525,,1775,13,https://www.zillow.com/homedetails/196-Preston-Ln-Hensley-AR-72065/462387776_zpid/,,
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,13,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,1,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"133 Preston Ln, Hensley, AR 72065",133 Preston Ln,forRent,,5,1867,,1895,13,https://www.zillow.com/homedetails/133-Preston-Ln-Hensley-AR-72065/458636124_zpid/,,
"164 Preston Ln, Hensley, AR 72065",164 Preston Ln,forRent,,4,1655,,1825,13,https://www.zillow.com/homedetails/164-Preston-Ln-Hensley-AR-72065/463494189_zpid/,,
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,10,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"148 Preston Ln, Hensley, AR 72065",148 Preston Ln,forRent,,4,1525,,1775,13,https://www.zillow.com/homedetails/148-Preston-Ln-Hensley-AR-72065/463777017_zpid/,,
"180 Preston Ln, Hensley, AR 72065",180 Preston Ln,forRent,,3,1364,,1700,13,https://www.zillow.com/homedetails/180-Preston-Ln-Hensley-AR-72065/462386542_zpid/,,
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,7,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"116 Preston Ln, Hensley, AR 72065",116 Preston Ln,forRent,,4,1655,,1825,13,https://www.zillow.com/homedetails/116-Preston-Ln-Hensley-AR-72065/463777019_zpid/,,
"124 Preston Ln, Hensley, AR 72065",124 Preston Ln,forRent,,4,1525,,1775,13,https://www.zillow.com/homedetails/124-Preston-Ln-Hensley-AR-72065/463777018_zpid/,,
"2277 Sam Tillery Dr, Alexander, AR 72002",2277 Sam Tillery Dr,forRent,,4,1439,,1795,8,https://www.zillow.com/homedetails/2277-Sam-Tillery-Dr-Alexander-AR-72002/462316857_zpid/,,222900
"4340 Sloan Dr, Alexander, AR 72002",4340 Sloan Dr,forRent,,4,1850,,2140,41,https://www.zillow.com/homedetails/4340-Sloan-Dr-Alexander-AR-72002/442183331_zpid/,,267480
"4050 Freesia St, Sherrills Ford, NC 28673",4050 Freesia St,forRent,,,,,,,https://www.zillow.com/apartments/sherrills-ford-nc/amavi-sherrills-ford/CkB99w/,,
"302-340 18th Ave NE, Hickory, NC 28601",302-340 18th Ave NE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/brand-new-pet-friendly-townhome-in-hickory-nc/CssHqg/,,
"1420 4th Street Dr NW, Hickory, NC 28601",1420 4th Street Dr NW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/viewmont-square/Ch5ZSC/,,
"44-72 10th St SE, Hickory, NC 28602",44-72 10th St SE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/44-72-10th-st-se/CtjwsY/,,
"650-818 2nd St SE, Hickory, NC 28602",650-818 2nd St SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/modern-townhome-for-lease-in-hickory!/CtcSxP/,,
"1702-1724 8th Ave NE, Hickory, NC 28601",1702-1724 8th Ave NE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/1702-1724-8th-ave-ne/Ctc8fX/,,
"1227 10th Street Blvd NW, Hickory, NC 28601",1227 10th Street Blvd NW,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/creekside-apartments/5XhwHX/,,
"122-142 4th St SE, Hickory, NC 28602",122-142 4th St SE,forRent,,,,,,,https://www.zillow.com/apartments/hickory-nc/modern-townhome-for-rent-modern-living-at-its-best!/CtjmjW/,,
"412-444 22nd St SW, Hickory, NC 28602",412-444 22nd St SW,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/412-444-22nd-st-sw/CssFSF/,,
"44-72 10th St SE, Hickory, NC 28602",44-72 10th St SE,other,,,,,,,https://www.zillow.com/apartments/hickory-nc/44-72-10th-st-se/CtjwsY/,,
"111 Wells St, Kings Mountain, NC 28086",111 Wells St,other,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/111-wells-st/9BMCmy/,,
"225 Ebenezer Rd, Kings Mountain, NC 28086",225 Ebenezer Rd,other,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/225-ebenezer-rd-/CqBmQB/,,
"107 Kings Oak Cir, Kings Mountain, NC 28086",107 Kings Oak Cir,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/cambridge-oaks-ii-apts/ChKpLx/,,
"311 E King St, Kings Mountain, NC 28086",311 E King St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/sh368-the-towns-at-kings-mountain/9Pm8gB/,,
"140 W Mountain St, Kings Mountain, NC 28086",140 W Mountain St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/140-w-mountain-st/CFTcnh/,,
"48 Julian St, Kings Mountain, NC 28086",48 Julian St,forRent,,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/48-julian-street/5Yrsd5/,,
"904 Shagbark Rd, Foley, AL 36535",904 Shagbark Rd,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/the-village-at-hickory-street/CgLXC4/,,
"1802 Cashew Cir, Foley, AL 36535",1802 Cashew Cir,forRent,,,,,,,https://www.zillow.com/apartments/foley-al/outpost-orchard-residential/CgKL5n/,,
"830 State Highway 98, Daphne, AL 36526",830 State Highway 98,forRent,,,,,,,https://www.zillow.com/apartments/daphne-al/colonnade-at-eastern-shore/CkWVjp/,,
"32667 Revere Dr, Daphne, AL 36527",32667 Revere Dr,forRent,,4,,,1900,26,https://www.zillow.com/homedetails/32667-Revere-Dr-Daphne-AL-36527/450801650_zpid/,,
"13898 Antler Hill Rd, Spanish Fort, AL 36527",13898 Antler Hill Rd,forRent,,4,1948,,2400,14,https://www.zillow.com/homedetails/13898-Antler-Hill-Rd-Spanish-Fort-AL-36527/405553127_zpid/,,360400
"12819 Philadelphia Blvd, Daphne, AL 36527",12819 Philadelphia Blvd,forRent,,3,1437,,1700,18,https://www.zillow.com/homedetails/12819-Philadelphia-Blvd-Daphne-AL-36527/448730797_zpid/,,251025
"31436 Memphis Loop, Spanish Fort, AL 36527",31436 Memphis Loop,forRent,,4,1948,,2295,31,https://www.zillow.com/homedetails/31436-Memphis-Loop-Spanish-Fort-AL-36527/2067469020_zpid/,,359800
"12807 Philadelphia Blvd, Daphne, AL 36527",12807 Philadelphia Blvd,forRent,,3,1437,,1800,72,https://www.zillow.com/homedetails/12807-Philadelphia-Blvd-Daphne-AL-36527/343594922_zpid/,,239800
"13437 Antler Hill Rd, Spanish Fort, AL 36527",13437 Antler Hill Rd,forRent,,4,1931,,2350,8,https://www.zillow.com/homedetails/13437-Antler-Hill-Rd-Spanish-Fort-AL-36527/2058500497_zpid/,,319950
"4246 Lost Bay Dr #Id1541221p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541221p,forRent,,3,1797,,2639,35,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541221P-Orange-Beach-AL-36561/462641758_zpid/,,
"4021 Blue Water Dr #4021, Orange Beach, AL 36561",4021 Blue Water Dr #4021,forRent,,3,1437,,2250,5,https://www.zillow.com/homedetails/4021-Blue-Water-Dr-4021-Orange-Beach-AL-36561/458825663_zpid/,,
"4302 Lost Bay Dr #1, Orange Beach, AL 36561",4302 Lost Bay Dr #1,forRent,,3,,,2300,5,https://www.zillow.com/homedetails/4302-Lost-Bay-Dr-1-Orange-Beach-AL-36561/464932718_zpid/,,
"4246 Lost Bay Dr #Id1541220p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541220p,forRent,,6,3595,,5439,35,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541220P-Orange-Beach-AL-36561/462641711_zpid/,,
"4294 Lost Bay Dr, Orange Beach, AL 36561",4294 Lost Bay Dr,forRent,,3,1437,,2900,3,https://www.zillow.com/homedetails/4294-Lost-Bay-Dr-Orange-Beach-AL-36561/457020516_zpid/,,370000
"4246 Lost Bay Dr #Id1541223p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541223p,forRent,,3,1797,,2547,46,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541223P-Orange-Beach-AL-36561/462641751_zpid/,,
"4688 Casablanca Dr, Orange Beach, AL 36561",4688 Casablanca Dr,forRent,,3,2008,,3500,58,https://www.zillow.com/homedetails/4688-Casablanca-Dr-Orange-Beach-AL-36561/2067521250_zpid/,,490000
"4306 Lost Bay Dr #1, Orange Beach, AL 36561",4306 Lost Bay Dr #1,forRent,,3,,,2300,5,https://www.zillow.com/homedetails/4306-Lost-Bay-Dr-1-Orange-Beach-AL-36561/459688316_zpid/,,
"4148 Lost Bay Dr #1, Orange Beach, AL 36561",4148 Lost Bay Dr #1,forRent,,3,1437,,2250,57,https://www.zillow.com/homedetails/4148-Lost-Bay-Dr-1-Orange-Beach-AL-36561/463764832_zpid/,,
"31543 Lyon Rd, Daphne, AL 36527",31543 Lyon Rd,forRent,,5,,,2600,27,https://www.zillow.com/homedetails/31543-Lyon-Rd-Daphne-AL-36527/456321716_zpid/,,354500
"4246 Lost Bay Dr #Id1541221p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541221p,forRent,,3,1797,,2639,35,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541221P-Orange-Beach-AL-36561/462641758_zpid/,,
"13824 Shea Cir, Foley, AL 36535",13824 Shea Cir,forRent,,3,1281,,1950,27,https://www.zillow.com/homedetails/13824-Shea-Cir-Foley-AL-36535/456892388_zpid/,,
"24775 Raynagua Blvd, Loxley, AL 36551",24775 Raynagua Blvd,forRent,,4,2000,,1995,1,https://www.zillow.com/homedetails/24775-Raynagua-Blvd-Loxley-AL-36551/463944561_zpid/,,
"16363 Apricot Dr, Loxley, AL 36551",16363 Apricot Dr,forRent,,4,2142,,2090,1,https://www.zillow.com/homedetails/16363-Apricot-Dr-Loxley-AL-36551/465041459_zpid/,,
"13330 Shea Cir, Foley, AL 36535",13330 Shea Cir,forRent,,3,1430,,2100,25,https://www.zillow.com/homedetails/13330-Shea-Cir-Foley-AL-36535/462523648_zpid/,,
"4246 Lost Bay Dr #Id1541220p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541220p,forRent,,6,3595,,5439,35,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541220P-Orange-Beach-AL-36561/462641711_zpid/,,
"4294 Lost Bay Dr, Orange Beach, AL 36561",4294 Lost Bay Dr,forRent,,3,1437,,2900,3,https://www.zillow.com/homedetails/4294-Lost-Bay-Dr-Orange-Beach-AL-36561/457020516_zpid/,,370000
"4246 Lost Bay Dr #Id1541223p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541223p,forRent,,3,1797,,2547,46,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541223P-Orange-Beach-AL-36561/462641751_zpid/,,
"4148 Lost Bay Dr #1, Orange Beach, AL 36561",4148 Lost Bay Dr #1,forRent,,3,1437,,2250,57,https://www.zillow.com/homedetails/4148-Lost-Bay-Dr-1-Orange-Beach-AL-36561/463764832_zpid/,,
"24759 Raynagua Blvd, Loxley, AL 36551",24759 Raynagua Blvd,forRent,,4,2142,,2090,1,https://www.zillow.com/homedetails/24759-Raynagua-Blvd-Loxley-AL-36551/463510991_zpid/,,
"4306 Lost Bay Dr #1, Orange Beach, AL 36561",4306 Lost Bay Dr #1,forRent,,3,,,2300,5,https://www.zillow.com/homedetails/4306-Lost-Bay-Dr-1-Orange-Beach-AL-36561/459688316_zpid/,,
"16404 Apricot Dr, Loxley, AL 36551",16404 Apricot Dr,forRent,,3,1550,,1750,1,https://www.zillow.com/homedetails/16404-Apricot-Dr-Loxley-AL-36551/462793552_zpid/,,
"4302 Lost Bay Dr #1, Orange Beach, AL 36561",4302 Lost Bay Dr #1,forRent,,3,,,2300,5,https://www.zillow.com/homedetails/4302-Lost-Bay-Dr-1-Orange-Beach-AL-36561/464932718_zpid/,,
"15 Leruss Blvd, Cabot, AR 72023",15 Leruss Blvd,forRent,,,,,,,https://www.zillow.com/b/15-leruss-blvd-cabot-ar-CkhJp8/,,
"2 S Hampton Cv, Conway, AR 72034",2 S Hampton Cv,forRent,,3,1680,,1700,12,https://www.zillow.com/homedetails/2-S-Hampton-Cv-Conway-AR-72034/234006_zpid/,,244000
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,forRent,,3,2220,,1775,23,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090
"1610 Raden St, Conway, AR 72032",1610 Raden St,forRent,,3,1243,,1650,24,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,,
"2400 SW Ednruance Way, Maumelle, AR 72113",2400 SW Ednruance Way,other,,,,,,,"https://www.zillow.com/b/2400-sw-ednruance-way-maumelle-ar/34.87126275998,-92.450398671503_ll/",,
"1155 Mimosa Dr, Conway, AR 72034",1155 Mimosa Dr,forRent,,3,1236,,1400,1,https://www.zillow.com/homedetails/1155-Mimosa-Dr-Conway-AR-72034/35730018_zpid/,,78000
"175 Southerland Rd, Conway, AR 72032",175 Southerland Rd,forRent,,3,1532,,1650,3,https://www.zillow.com/homedetails/175-Southerland-Rd-Conway-AR-72032/35730518_zpid/,,165000
"4660 Graham Dr, Conway, AR 72034",4660 Graham Dr,forRent,,3,1172,,1400,16,https://www.zillow.com/homedetails/4660-Graham-Dr-Conway-AR-72034/59917937_zpid/,,109000
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,forRent,,3,1192,,1400,23,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000
"10 Harvest Ln, Conway, AR 72032",10 Harvest Ln,forRent,,3,1288,,1495,18,https://www.zillow.com/homedetails/10-Harvest-Ln-Conway-AR-72032/338960356_zpid/,,
"2135 Raintree Dr, Conway, AR 72032",2135 Raintree Dr,forRent,,3,1042,,1350,38,https://www.zillow.com/homedetails/2135-Raintree-Dr-Conway-AR-72032/240139_zpid/,,106000
"2830 Longbow Ln, Conway, AR 72034",2830 Longbow Ln,forRent,,3,1388,,1450,26,https://www.zillow.com/homedetails/2830-Longbow-Ln-Conway-AR-72034/82265622_zpid/,,192099
"1906 Dave Ward Dr, Conway, AR 72034",1906 Dave Ward Dr,forRent,,3,1335,,1000,25,https://www.zillow.com/homedetails/1906-Dave-Ward-Dr-Conway-AR-72034/2061771487_zpid/,,
"2250 Wilmington Dr, Conway, AR 72034",2250 Wilmington Dr,forRent,,3,1449,,1600,51,https://www.zillow.com/homedetails/2250-Wilmington-Dr-Conway-AR-72034/59917837_zpid/,,141000
"22 Marshall Rd N, Vilonia, AR 72173",22 Marshall Rd N,forRent,,3,1500,,1400,0,https://www.zillow.com/homedetails/22-Marshall-Rd-N-Vilonia-AR-72173/52392644_zpid/,,
"20 Summer Breeze Rd, Conway, AR 72032",20 Summer Breeze Rd,forRent,,3,1592,,1600,0,https://www.zillow.com/homedetails/20-Summer-Breeze-Rd-Conway-AR-72032/2076495598_zpid/,,207000
"2004 Hairston Ave, Conway, AR 72034",2004 Hairston Ave,forRent,,3,1703,,2800,3,https://www.zillow.com/homedetails/2004-Hairston-Ave-Conway-AR-72034/444384959_zpid/,,
"31 Haley Renee Dr, Greenbrier, AR 72058",31 Haley Renee Dr,forRent,,3,1527,,1400,31,https://www.zillow.com/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,,
"1425 Ola St, Conway, AR 72032",1425 Ola St,forRent,,3,1268,,3100,3,https://www.zillow.com/homedetails/1425-Ola-St-Conway-AR-72032/63265054_zpid/,,115000
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,forRent,,3,2310,,2500,40,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,
"1930 College Ave, Conway, AR 72034",1930 College Ave,forRent,,3,1926,,3100,3,https://www.zillow.com/homedetails/1930-College-Ave-Conway-AR-72034/237634_zpid/,,160268
"1405 Appalachain Dr, Conway, AR 72034",1405 Appalachain Dr,forRent,,3,1145,,1450,80,https://www.zillow.com/homedetails/1405-Appalachain-Dr-Conway-AR-72034/35730407_zpid/,,180500
"2845 York Ln, Conway, AR 72034",2845 York Ln,forRent,,3,1600,,1595,8,https://www.zillow.com/homedetails/2845-York-Ln-Conway-AR-72034/63265218_zpid/,,245000
"1267 Hamilton St, Conway, AR 72032",1267 Hamilton St,forRent,,3,1056,,1233,17,https://www.zillow.com/homedetails/1267-Hamilton-St-Conway-AR-72032/234905_zpid/,,52000
"1345 Stone Crest Dr, Conway, AR 72034",1345 Stone Crest Dr,forRent,,3,2103,,1850,1,https://www.zillow.com/homedetails/1345-Stone-Crest-Dr-Conway-AR-72034/52392110_zpid/,,172000
"144 Jonathan Dr, Maumelle, AR 72113",144 Jonathan Dr,forRent,,3,1402,,1800,34,https://www.zillow.com/homedetails/144-Jonathan-Dr-Maumelle-AR-72113/462538135_zpid/,,225150
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,14,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,2125,75,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,11,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,16,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,2,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,8,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"22 Oakland Cir, Austin, AR 72007",22 Oakland Cir,forRent,,3,1328,,1575,11,https://www.zillow.com/homedetails/22-Oakland-Cir-Austin-AR-72007/251409763_zpid/,,176000
"15 Silverado Ct, Cabot, AR 72023",15 Silverado Ct,forRent,,3,1382,,1350,16,https://www.zillow.com/homedetails/15-Silverado-Ct-Cabot-AR-72023/35732243_zpid/,,150000
"59 Hickory Bend Dr, Cabot, AR 72023",59 Hickory Bend Dr,forRent,,3,2129,,2000,23,https://www.zillow.com/homedetails/59-Hickory-Bend-Dr-Cabot-AR-72023/67445626_zpid/,,207000
"26 Mustang Dr, Cabot, AR 72023",26 Mustang Dr,forRent,,3,1537,,1550,57,https://www.zillow.com/homedetails/26-Mustang-Dr-Cabot-AR-72023/63160976_zpid/,,310000
"1609 Moon Rd, Ward, AR 72176",1609 Moon Rd,forRent,,3,1026,,1095,5,https://www.zillow.com/homedetails/1609-Moon-Rd-Ward-AR-72176/99444948_zpid/,,125000
"17 Azalea Dr, Cabot, AR 72023",17 Azalea Dr,forRent,,3,1294,,1345,73,https://www.zillow.com/homedetails/17-Azalea-Dr-Cabot-AR-72023/52495110_zpid/,,174500
"509 E Elm St, Cabot, AR 72023",509 E Elm St,forRent,,3,1056,,1450,58,https://www.zillow.com/homedetails/509-E-Elm-St-Cabot-AR-72023/257181_zpid/,,185000
"314 Ray St, Cabot, AR 72023",314 Ray St,forRent,,3,1449,,1300,53,https://www.zillow.com/homedetails/314-Ray-St-Cabot-AR-72023/257086_zpid/,,700000
"53 Bent Tree Dr, Cabot, AR 72023",53 Bent Tree Dr,forRent,,3,1645,,1495,45,https://www.zillow.com/homedetails/53-Bent-Tree-Dr-Cabot-AR-72023/256157_zpid/,,10000
"203 Lynn Ln, Lonoke, AR 72086",203 Lynn Ln,forRent,,3,1200,,1195,82,https://www.zillow.com/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/,,105000
