listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,listingAddress/zipCode,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
"18 Kimberly Dr, Vilonia, AR 72173",18 Kimberly Dr,Vilonia,AR,72173,,forRent,3,1954,,1945,1,https://www.zillow.com/homedetails/18-Kimberly-Dr-Vilonia-AR-72173/245526_zpid/,,270000,2026-08-26T00:00:00.000Z,Price change,2026-05-04T00:00:00.000Z,Listed for rent,2026-01-05T00:00:00.000Z,Sold,2025-11-20T00:00:00.000Z,Listed for sale,2025-11-20T00:00:00.000Z,Listing removed,2025-09-18T00:00:00.000Z,Listed for sale,2015-07-09T00:00:00.000Z,Sold,2000-03-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211 Rodney Guthrie Dr, Cabot, AR 72023",211 Rodney Guthrie Dr,Cabot,AR,72023,,forRent,3,1268,,1345,42,https://www.zillow.com/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,,155000,2026-08-06T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Price change,2025-07-29T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-10T00:00:00.000Z,Sold,2022-01-31T00:00:00.000Z,Listed for sale,2019-09-20T00:00:00.000Z,Sold,2019-09-11T00:00:00.000Z,Listed for sale,2019-08-26T00:00:00.000Z,Pending sale,2019-08-13T00:00:00.000Z,Price change,2019-05-31T00:00:00.000Z,Price change,2019-03-17T00:00:00.000Z,Listed for sale,2017-02-23T00:00:00.000Z,Listing removed,2017-01-02T00:00:00.000Z,Price change,2016-07-05T00:00:00.000Z,Listed for sale,2016-06-27T00:00:00.000Z,Sold,2015-11-21T00:00:00.000Z,Listed for sale,2014-09-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,
"13824 Joan Dr, Shannon Hills, AR 72103",13824 Joan Dr,Shannon Hills,AR,72103,,forRent,4,1200,,1400,14,https://www.zillow.com/homedetails/13824-Joan-Dr-Shannon-Hills-AR-72103/393598_zpid/,,59000,2026-07-12T00:00:00.000Z,Listed for rent,2019-03-19T00:00:00.000Z,Listing removed,2018-09-14T00:00:00.000Z,Listed for rent,2018-09-13T00:00:00.000Z,Sold,2018-07-24T00:00:00.000Z,Price change,2018-07-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37 Saint John St, Cabot, AR 72023",37 Saint John St,Cabot,AR,72023,,forRent,3,1188,,1295,79,https://www.zillow.com/homedetails/37-Saint-John-St-Cabot-AR-72023/253499_zpid/,,81500,2026-09-03T00:00:00.000Z,Price change,2026-03-31T00:00:00.000Z,Listed for rent,2026-03-26T00:00:00.000Z,Sold,2026-03-19T00:00:00.000Z,Contingent,2026-03-14T00:00:00.000Z,Price change,2026-02-27T00:00:00.000Z,Price change,2026-01-28T00:00:00.000Z,Listed for sale,2016-05-26T00:00:00.000Z,Sold,2016-04-08T00:00:00.000Z,Listed for sale,2013-05-16T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"831 Watkins St, Conway, AR 72034",831 Watkins St,Conway,AR,72034,,forRent,3,1176,,1175,22,https://www.zillow.com/homedetails/831-Watkins-St-Conway-AR-72034/237666_zpid/,,85000,2026-08-27T00:00:00.000Z,Listed for rent,2025-12-01T00:00:00.000Z,Listing removed,2025-10-29T00:00:00.000Z,Listed for rent,2019-08-02T00:00:00.000Z,Listing removed,2019-07-17T00:00:00.000Z,Price change,2019-07-13T00:00:00.000Z,Listed for rent,2018-11-15T00:00:00.000Z,Listing removed,2018-08-03T00:00:00.000Z,Listed for rent,2017-10-03T00:00:00.000Z,Listing removed,2017-09-29T00:00:00.000Z,Price change,2017-09-12T00:00:00.000Z,Listed for rent,2016-11-22T00:00:00.000Z,Listing removed,2016-07-07T00:00:00.000Z,Listing removed,2014-11-19T00:00:00.000Z,Listing removed,2014-10-31T00:00:00.000Z,Listed for rent,2014-06-25T00:00:00.000Z,Sold,2012-01-25T00:00:00.000Z,Listing removed,2012-01-06T00:00:00.000Z,Listed for sale,2008-10-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"1425 Joyner Dr, Conway, AR 72034",1425 Joyner Dr,Conway,AR,72034,,forRent,3,1157,,1450,34,https://www.zillow.com/homedetails/1425-Joyner-Dr-Conway-AR-72034/35730195_zpid/,,155000,2026-08-14T00:00:00.000Z,Listed for rent,2025-10-28T00:00:00.000Z,Listing removed,2025-08-29T00:00:00.000Z,Price change,2025-08-12T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-16T00:00:00.000Z,Listed for rent,2022-04-27T00:00:00.000Z,Sold,2021-12-16T00:00:00.000Z,Listing removed,2021-10-26T00:00:00.000Z,Listed for rent,2019-05-14T00:00:00.000Z,Sold,2019-03-21T00:00:00.000Z,Listed for sale,2016-05-03T00:00:00.000Z,Sold,2016-02-17T00:00:00.000Z,Listed for sale,2011-04-01T00:00:00.000Z,Sold,2011-01-22T00:00:00.000Z,Price change,2011-01-01T00:00:00.000Z,Price change,2010-11-18T00:00:00.000Z,Listed for sale,2010-10-15T00:00:00.000Z,Listing removed,2010-10-15T00:00:00.000Z,Price change,2010-09-24T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,
"3915 Ledbetter Dr, Conway, AR 72034",3915 Ledbetter Dr,Conway,AR,72034,,forRent,3,1052,,1100,5,https://www.zillow.com/homedetails/3915-Ledbetter-Dr-Conway-AR-72034/242880_zpid/,,134000,2026-01-14T00:00:00.000Z,Listed for rent,2026-01-14T00:00:00.000Z,Listing removed,2026-01-08T00:00:00.000Z,Listed for rent,2024-12-09T00:00:00.000Z,Listing removed,2024-10-16T00:00:00.000Z,Price change,2024-08-16T00:00:00.000Z,Listed for rent,2024-02-29T00:00:00.000Z,Listing removed,2024-02-16T00:00:00.000Z,Price change,2024-01-08T00:00:00.000Z,Listed for rent,2023-02-08T00:00:00.000Z,Listing removed,2023-01-25T00:00:00.000Z,Price change,2022-11-23T00:00:00.000Z,Listed for rent,2022-11-14T00:00:00.000Z,Sold,2022-10-13T00:00:00.000Z,Contingent,2022-10-09T00:00:00.000Z,Listed for sale,2015-07-17T00:00:00.000Z,Sold,2002-05-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,
"4903 Natalie Dr, Bryant, AR 72022",4903 Natalie Dr,Bryant,AR,72022,,forRent,4,1990,,1860,24,https://www.zillow.com/homedetails/4903-Natalie-Dr-Bryant-AR-72022/82281136_zpid/,,38000,2026-08-24T00:00:00.000Z,Listed for rent,2007-08-22T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3123 Lori Lake Rd, Benton, AR 72019",3123 Lori Lake Rd,Benton,AR,72019,,forRent,3,1280,,1000,196,https://www.zillow.com/homedetails/3123-Lori-Lake-Rd-Benton-AR-72019/453026788_zpid/,,,2025-06-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"607 Timberline Rd, Jacksonville, AR 72076",607 Timberline Rd,Jacksonville,AR,72076,,forRent,3,1305,,1700,12,https://www.zillow.com/homedetails/607-Timberline-Rd-Jacksonville-AR-72076/447645046_zpid/,,,2026-09-05T00:00:00.000Z,Listed for rent,2025-08-07T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Price change,2025-04-02T00:00:00.000Z,Price change,2025-02-27T00:00:00.000Z,Listed for rent,2025-02-27T00:00:00.000Z,Listing removed,2025-02-24T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"600 S Davis St, Conway, AR 72034",600 S Davis St,Conway,AR,72034,,forRent,3,1728,,1500,87,https://www.zillow.com/homedetails/600-S-Davis-St-Conway-AR-72034/235022_zpid/,,108500,2026-09-02T00:00:00.000Z,Price change,2026-07-20T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Price change,2026-06-22T00:00:00.000Z,Listed for rent,2022-10-20T00:00:00.000Z,Listing removed,2022-10-11T00:00:00.000Z,Price change,2022-09-22T00:00:00.000Z,Listed for rent,2017-06-15T00:00:00.000Z,Sold,2017-05-06T00:00:00.000Z,Listed for sale,2015-04-17T00:00:00.000Z,Sold,2005-07-22T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2912 Highway 319 W, Austin, AR 72007",2912 Highway 319 W,Austin,AR,72007,,forRent,3,1992,,1695,309,https://www.zillow.com/homedetails/2912-Highway-319-W-Austin-AR-72007/249702_zpid/,,640000,2026-08-19T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Price change,2026-05-29T00:00:00.000Z,Price change,2026-03-06T00:00:00.000Z,Price change,2026-02-18T00:00:00.000Z,Price change,2026-02-03T00:00:00.000Z,Price change,2025-11-12T00:00:00.000Z,Listed for rent,2013-09-27T00:00:00.000Z,Sold,1991-10-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2225 Redwood, Benton, AR 72015",2225 Redwood,Benton,AR,72015,,forRent,3,1758,,1800,108,https://www.zillow.com/homedetails/2225-Redwood-Benton-AR-72015/52934068_zpid/,,132000,2026-09-03T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-01T00:00:00.000Z,Listed for rent,2025-05-31T00:00:00.000Z,Listing removed,2025-05-17T00:00:00.000Z,Listed for rent,2025-05-16T00:00:00.000Z,Listing removed,2025-04-17T00:00:00.000Z,Listed for rent,2025-04-16T00:00:00.000Z,Listing removed,2024-10-29T00:00:00.000Z,Listed for rent,2023-07-19T00:00:00.000Z,Listing removed,2023-06-20T00:00:00.000Z,Listed for rent,2022-03-04T00:00:00.000Z,Listing removed,2022-02-12T00:00:00.000Z,Listed for rent,2020-08-15T00:00:00.000Z,Listing removed,2020-08-04T00:00:00.000Z,Listed for rent,2019-06-13T00:00:00.000Z,Listing removed,2019-06-04T00:00:00.000Z,Listed for rent,2018-10-16T00:00:00.000Z,Listing removed,2018-08-10T00:00:00.000Z,Price change,2018-08-07T00:00:00.000Z,Listed for rent,2015-07-18T00:00:00.000Z,Listing removed,2015-06-11T00:00:00.000Z,Listed for rent,2014-04-25T00:00:00.000Z,Listing removed,2014-02-22T00:00:00.000Z,Listed for rent,2013-10-18T00:00:00.000Z,Sold,2011-11-01T00:00:00.000Z,Sold,2009-01-13T00:00:00.000Z,Sold
"918 Cedar Haskell St, Haskell, AR 72015",918 Cedar Haskell St,Haskell,AR,72015,,forRent,3,1088,,1150,29,https://www.zillow.com/homedetails/918-Cedar-Haskell-St-Haskell-AR-72015/61187359_zpid/,,,2026-07-13T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1519 Mulberry Salem Rd, Benton, AR 72019",1519 Mulberry Salem Rd,Benton,AR,72019,,forRent,3,1712,,1700,17,https://www.zillow.com/homedetails/1519-Mulberry-Salem-Rd-Benton-AR-72019/376849_zpid/,,340000,2026-09-05T00:00:00.000Z,Listed for rent,2026-02-25T00:00:00.000Z,Listing removed,2026-02-19T00:00:00.000Z,Listed for rent,2025-11-07T00:00:00.000Z,Sold,2024-09-15T00:00:00.000Z,Listing removed,2024-06-17T00:00:00.000Z,Listed for sale,2023-03-01T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
