listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event
"3225 Jean Cv, Alexander, AR 72002",3225 Jean Cv,Alexander,AR,,forRent,3,2827,,2600,170,https://www.zillow.com/homedetails/3225-Jean-Cv-Alexander-AR-72002/378862_zpid/,,,2026-07-27T00:00:00.000Z,Price change,2026-04-07T00:00:00.000Z,Listed for rent,,,,,,,,
"754 Gussy Ln, Benton, AR 72019",754 Gussy Ln,Benton,AR,,forRent,3,1523,,1600,13,https://www.zillow.com/homedetails/754-Gussy-Ln-Benton-AR-72019/464376472_zpid/,,220900,2026-09-11T00:00:00.000Z,Listed for rent,2026-08-27T00:00:00.000Z,Sold,,,,,,,,
"1294 Ridge Rd, Benton, AR 72015",1294 Ridge Rd,Benton,AR,,forRent,3,1108,,1120,18,https://www.zillow.com/homedetails/1294-Ridge-Rd-Benton-AR-72015/114182952_zpid/,,2000,2026-09-24T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Listed for rent,2022-08-12T00:00:00.000Z,Listing removed,2022-08-01T00:00:00.000Z,Price change,2022-07-27T00:00:00.000Z,Listed for rent,2013-02-01T00:00:00.000Z,Sold
"5813 Heritage Heights Dr, Benton, AR 72019",5813 Heritage Heights Dr,Benton,AR,,forRent,4,1792,,1695,112,https://www.zillow.com/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/,,199000,2026-08-27T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Price change,2026-07-15T00:00:00.000Z,Price change,2026-06-04T00:00:00.000Z,Listed for rent,2024-04-06T00:00:00.000Z,Listing removed
"6065 Discovery Trl, Bauxite, AR 72011",6065 Discovery Trl,Bauxite,AR,,forRent,4,1459,,1595,9,https://www.zillow.com/homedetails/6065-Discovery-Trl-Bauxite-AR-72011/442588179_zpid/,,192660,2026-09-15T00:00:00.000Z,Listed for rent,2026-08-11T00:00:00.000Z,Listing removed,2026-08-03T00:00:00.000Z,Listed for rent,2025-07-01T00:00:00.000Z,Listing removed,2025-05-23T00:00:00.000Z,Listed for rent,2025-05-09T00:00:00.000Z,Sold
"2248 Centennial Valley Dr, Benton, AR 72019",2248 Centennial Valley Dr,Benton,AR,,forRent,3,1480,,1595,1,https://www.zillow.com/homedetails/2248-Centennial-Valley-Dr-Benton-AR-72019/2071964933_zpid/,,203315,2026-09-23T00:00:00.000Z,Listed for rent,2025-09-12T00:00:00.000Z,Listing removed,2025-09-10T00:00:00.000Z,Price change,2025-08-18T00:00:00.000Z,Listed for rent,2021-10-28T00:00:00.000Z,Sold,2021-07-30T00:00:00.000Z,Pending sale
"6056 Orange Valley Cv, Mabelvale, AR 72103",6056 Orange Valley Cv,Mabelvale,AR,,forRent,4,1537,,1675,17,https://www.zillow.com/homedetails/6056-Orange-Valley-Cv-Mabelvale-AR-72103/463591455_zpid/,,,2026-07-01T00:00:00.000Z,Listed for rent,,,,,,,,,,
"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,Bauxite,AR,,forRent,3,1480,,1345,58,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,,200660,2026-09-22T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-08-20T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Price change,2026-07-29T00:00:00.000Z,Listed for rent,2023-02-11T00:00:00.000Z,Listing removed
"8057 Chesapeake Trl, Bauxite, AR 72011",8057 Chesapeake Trl,Bauxite,AR,,forRent,4,1496,,1545,16,https://www.zillow.com/homedetails/8057-Chesapeake-Trl-Bauxite-AR-72011/462191990_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-13T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Price change
"8072 Chesapeake Trl, Bauxite, AR 72011",8072 Chesapeake Trl,Bauxite,AR,,forRent,4,1492,,1650,13,https://www.zillow.com/homedetails/8072-Chesapeake-Trl-Bauxite-AR-72011/457082278_zpid/,,208600,2026-09-12T00:00:00.000Z,Listed for rent,2026-07-30T00:00:00.000Z,Sold,2026-07-09T00:00:00.000Z,Contingent,2026-07-06T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Price change,2026-06-08T00:00:00.000Z,Price change
"8065 Chesapeake Trl, Bauxite, AR 72011",8065 Chesapeake Trl,Bauxite,AR,,forRent,4,1699,,1595,16,https://www.zillow.com/homedetails/8065-Chesapeake-Trl-Bauxite-AR-72011/462191986_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Price change
"8016 Chesapeake Trl, Bauxite, AR 72011",8016 Chesapeake Trl,Bauxite,AR,,forRent,3,1442,,1495,16,https://www.zillow.com/homedetails/8016-Chesapeake-Trl-Bauxite-AR-72011/457082295_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-13T00:00:00.000Z,Price change,2026-07-24T00:00:00.000Z,Price change,2026-07-23T00:00:00.000Z,Listed for sale,2025-10-02T00:00:00.000Z,Listing removed
"2705 Timbermist Cir, Benton, AR 72015",2705 Timbermist Cir,Benton,AR,,forRent,3,1200,,1575,7,https://www.zillow.com/homedetails/2705-Timbermist-Cir-Benton-AR-72015/386796_zpid/,,151000,2026-09-17T00:00:00.000Z,Listed for rent,2025-09-02T00:00:00.000Z,Listing removed,2025-08-27T00:00:00.000Z,Price change,2025-08-14T00:00:00.000Z,Price change,2025-06-30T00:00:00.000Z,Listed for rent,2022-08-30T00:00:00.000Z,Listing removed
"8056 Chesapeake Trl, Bauxite, AR 72011",8056 Chesapeake Trl,Bauxite,AR,,forRent,3,1651,,1545,16,https://www.zillow.com/homedetails/8056-Chesapeake-Trl-Bauxite-AR-72011/457082351_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Price change
"8024 Chesapeake Trl, Bauxite, AR 72011",8024 Chesapeake Trl,Bauxite,AR,,forRent,3,1248,,1345,16,https://www.zillow.com/homedetails/8024-Chesapeake-Trl-Bauxite-AR-72011/457082320_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-24T00:00:00.000Z,Price change,2026-07-23T00:00:00.000Z,Listed for sale,2025-10-02T00:00:00.000Z,Listing removed,2025-09-30T00:00:00.000Z,Listed for sale
"8040 Chesapeake Trl, Bauxite, AR 72011",8040 Chesapeake Trl,Bauxite,AR,,forRent,4,1496,,1495,16,https://www.zillow.com/homedetails/8040-Chesapeake-Trl-Bauxite-AR-72011/457082335_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-13T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-07-06T00:00:00.000Z,Price change
"14611 Parkway Meadows Dr, Alexander, AR 72002",14611 Parkway Meadows Dr,Alexander,AR,,forRent,3,1500,,1625,7,https://www.zillow.com/homedetails/14611-Parkway-Meadows-Dr-Alexander-AR-72002/112089546_zpid/,,192000,2026-09-17T00:00:00.000Z,Listed for rent,2025-09-08T00:00:00.000Z,Listing removed,2025-08-28T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-05T00:00:00.000Z,Listed for rent,2024-07-24T00:00:00.000Z,Listing removed
"8049 Chesapeake Trl, Bauxite, AR 72011",8049 Chesapeake Trl,Bauxite,AR,,forRent,3,1301,,1395,16,https://www.zillow.com/homedetails/8049-Chesapeake-Trl-Bauxite-AR-72011/463059708_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-10T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Price change,2026-06-25T00:00:00.000Z,Price change,2026-06-18T00:00:00.000Z,Price change
"4541 Western Woods Dr, Benton, AR 72015",4541 Western Woods Dr,Benton,AR,,forRent,4,2000,,1895,9,https://www.zillow.com/homedetails/4541-Western-Woods-Dr-Benton-AR-72015/2061302075_zpid/,,313100,2026-09-15T00:00:00.000Z,Listed for rent,2023-03-31T00:00:00.000Z,Sold,2022-11-05T00:00:00.000Z,Listing removed,2022-09-30T00:00:00.000Z,Listed for rent,,,,
"8073 Chesapeake Trl, Bauxite, AR 72011",8073 Chesapeake Trl,Bauxite,AR,,forRent,3,1442,,1495,16,https://www.zillow.com/homedetails/8073-Chesapeake-Trl-Bauxite-AR-72011/460744961_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-13T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Price change,2026-07-08T00:00:00.000Z,Listed for sale
"8512 Highway 5 N, Benton, AR 72019",8512 Highway 5 N,Benton,AR,,forRent,4,1533,,1895,10,https://www.zillow.com/homedetails/8512-Highway-5-N-Benton-AR-72019/394628139_zpid/,,,2026-09-14T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-07-15T00:00:00.000Z,Listed for rent,,,,,,
"6413 Amalie Dr, Alexander, AR 72002",6413 Amalie Dr,Alexander,AR,,forRent,3,1485,,1675,16,https://www.zillow.com/homedetails/6413-Amalie-Dr-Alexander-AR-72002/247595729_zpid/,,198000,2026-09-08T00:00:00.000Z,Listed for rent,2025-08-18T00:00:00.000Z,Listing removed,2025-08-06T00:00:00.000Z,Listed for rent,2022-05-12T00:00:00.000Z,Listing removed,2022-05-04T00:00:00.000Z,Price change,2022-04-27T00:00:00.000Z,Price change
"2064 Fern Valley Dr, Alexander, AR 72002",2064 Fern Valley Dr,Alexander,AR,,forRent,3,1394,,1595,8,https://www.zillow.com/homedetails/2064-Fern-Valley-Dr-Alexander-AR-72002/247595904_zpid/,,169000,2026-09-16T00:00:00.000Z,Listed for rent,2025-12-24T00:00:00.000Z,Listing removed,2025-11-13T00:00:00.000Z,Listed for rent,2023-05-30T00:00:00.000Z,Listing removed,2023-05-15T00:00:00.000Z,Listed for rent,2021-06-30T00:00:00.000Z,Listing removed
"6634 Hollywood Ave, Benton, AR 72019",6634 Hollywood Ave,Benton,AR,,forRent,3,1051,,1195,16,https://www.zillow.com/homedetails/6634-Hollywood-Ave-Benton-AR-72019/459936342_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-06-25T00:00:00.000Z,Price change,2026-06-17T00:00:00.000Z,Price change,2026-06-08T00:00:00.000Z,Price change,2026-05-28T00:00:00.000Z,Price change
"8000 Chesapeake Trl, Bauxite, AR 72011",8000 Chesapeake Trl,Bauxite,AR,,forRent,3,1373,,1445,16,https://www.zillow.com/homedetails/8000-Chesapeake-Trl-Bauxite-AR-72011/464083308_zpid/,,,2026-09-09T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-24T00:00:00.000Z,Price change,2026-07-23T00:00:00.000Z,Listed for sale,,,,
"3002 Forest Dr, Bryant, AR 72022",3002 Forest Dr,Bryant,AR,,forRent,3,1409,,1650,15,https://www.zillow.com/homedetails/3002-Forest-Dr-Bryant-AR-72022/390575_zpid/,,213000,2026-09-10T00:00:00.000Z,Listed for rent,2026-08-24T00:00:00.000Z,Sold,2026-06-30T00:00:00.000Z,Listed for sale,2018-03-05T00:00:00.000Z,Sold,2011-03-18T00:00:00.000Z,Sold,2011-02-13T00:00:00.000Z,Listed for sale
"1602 Harmon Dr, Benton, AR 72015",1602 Harmon Dr,Benton,AR,,forRent,4,1881,,1595,7,https://www.zillow.com/homedetails/1602-Harmon-Dr-Benton-AR-72015/384937_zpid/,,100000,2026-09-18T00:00:00.000Z,Listed for rent,2025-09-12T00:00:00.000Z,Listing removed,2025-06-03T00:00:00.000Z,Listed for rent,2025-05-27T00:00:00.000Z,Listing removed,2025-05-22T00:00:00.000Z,Listed for sale,2025-05-13T00:00:00.000Z,Sold
"2225 Redwood, Benton, AR 72015",2225 Redwood,Benton,AR,,forRent,3,1758,,1800,115,https://www.zillow.com/homedetails/2225-Redwood-Benton-AR-72015/52934068_zpid/,,132000,2026-09-03T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-01T00:00:00.000Z,Listed for rent,2025-05-31T00:00:00.000Z,Listing removed,2025-05-17T00:00:00.000Z,Listed for rent
"3509 Terrace Hill Ct, Benton, AR 72019",3509 Terrace Hill Ct,Benton,AR,,forRent,3,1500,,1400,24,https://www.zillow.com/homedetails/3509-Terrace-Hill-Ct-Benton-AR-72019/124735446_zpid/,,122580,2026-09-08T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Listed for rent,2023-07-09T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent,2022-03-04T00:00:00.000Z,Sold,2014-09-04T00:00:00.000Z,Sold
"102 Rosebud Cir, Cabot, AR 72023",102 Rosebud Cir,Cabot,AR,,forRent,3,1277,,1375,55,https://www.zillow.com/homedetails/102-Rosebud-Cir-Cabot-AR-72023/63160774_zpid/,,199000,2026-09-15T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2024-10-10T00:00:00.000Z,Listing removed,2024-10-09T00:00:00.000Z,Price change,2024-09-26T00:00:00.000Z,Listed for rent,2024-08-23T00:00:00.000Z,Sold
"21 Willard St, Ward, AR 72176",21 Willard St,Ward,AR,,forRent,3,1301,,1350,41,https://www.zillow.com/homedetails/21-Willard-St-Ward-AR-72176/55151159_zpid/,,165000,2026-09-19T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Listed for rent,2022-08-08T00:00:00.000Z,Sold,2014-12-24T00:00:00.000Z,Listing removed,2014-11-06T00:00:00.000Z,Price change,2014-10-02T00:00:00.000Z,Listed for rent
"211 Rodney Guthrie Dr, Cabot, AR 72023",211 Rodney Guthrie Dr,Cabot,AR,,forRent,3,1268,,1345,49,https://www.zillow.com/homedetails/211-Rodney-Guthrie-Dr-Cabot-AR-72023/256835_zpid/,,155000,2026-08-06T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Price change,2025-07-29T00:00:00.000Z,Listed for rent,2023-07-27T00:00:00.000Z,Listing removed,2023-07-06T00:00:00.000Z,Listed for rent
"308 McCright St, Benton, AR 72015",308 McCright St,Benton,AR,,forRent,3,1850,,1600,3,https://www.zillow.com/homedetails/308-McCright-St-Benton-AR-72015/387313_zpid/,,75000,2026-09-21T00:00:00.000Z,Listed for rent,2025-11-20T00:00:00.000Z,Listing removed,2025-11-07T00:00:00.000Z,Price change,2025-09-16T00:00:00.000Z,Listed for rent,2023-12-21T00:00:00.000Z,Listing removed,2023-12-19T00:00:00.000Z,Listed for rent
"4409 Olympic Dr, Benton, AR 72019",4409 Olympic Dr,Benton,AR,,forRent,4,1566,,1600,3,https://www.zillow.com/homedetails/4409-Olympic-Dr-Benton-AR-72019/446361230_zpid/,,182600,2026-09-21T00:00:00.000Z,Listed for rent,2024-07-09T00:00:00.000Z,Listing removed,2024-06-13T00:00:00.000Z,Listed for rent,2021-04-21T00:00:00.000Z,Sold,,,,
"35 G St, Cabot, AR 72023",35 G St,Cabot,AR,,forRent,3,1849,,1825,78,https://www.zillow.com/homedetails/35-G-St-Cabot-AR-72023/254255_zpid/,,230000,2026-07-25T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change,2026-05-03T00:00:00.000Z,Listed for rent,2025-05-25T00:00:00.000Z,Listing removed,2025-05-14T00:00:00.000Z,Price change,2025-05-01T00:00:00.000Z,Listed for rent
"4903 Natalie Dr, Bryant, AR 72022",4903 Natalie Dr,Bryant,AR,,forRent,4,1990,,1860,31,https://www.zillow.com/homedetails/4903-Natalie-Dr-Bryant-AR-72022/82281136_zpid/,,38000,2026-08-24T00:00:00.000Z,Listed for rent,2007-08-22T00:00:00.000Z,Sold,,,,,,,,
"1021 Circle Dr, Benton, AR 72015",1021 Circle Dr,Benton,AR,,forRent,3,1256,,1350,4,https://www.zillow.com/homedetails/1021-Circle-Dr-Benton-AR-72015/386718_zpid/,,50000,2026-09-20T00:00:00.000Z,Listed for rent,2023-03-06T00:00:00.000Z,Listing removed,2023-02-25T00:00:00.000Z,Listed for rent,2020-07-30T00:00:00.000Z,Sold,,,,
"351 Meadow Creek Dr, Haskell, AR 72015",351 Meadow Creek Dr,Haskell,AR,,forRent,3,1625,,1650,48,https://www.zillow.com/homedetails/351-Meadow-Creek-Dr-Haskell-AR-72015/92428597_zpid/,,139900,2026-08-07T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-07-17T00:00:00.000Z,Listed for rent,2022-10-26T00:00:00.000Z,Listing removed,2022-10-15T00:00:00.000Z,Price change,2022-10-04T00:00:00.000Z,Price change
"1620 Rambling Brook Dr, Benton, AR 72015",1620 Rambling Brook Dr,Benton,AR,,forRent,3,1355,,1850,14,https://www.zillow.com/homedetails/1620-Rambling-Brook-Dr-Benton-AR-72015/463057732_zpid/,,206900,2026-09-10T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,2026-08-05T00:00:00.000Z,Contingent,2026-07-20T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change,2026-06-09T00:00:00.000Z,Listed for sale
"13808 Cherry Hill Dr, Alexander, AR 72002",13808 Cherry Hill Dr,Alexander,AR,,forRent,3,1247,,1550,8,https://www.zillow.com/homedetails/13808-Cherry-Hill-Dr-Alexander-AR-72002/49814136_zpid/,,91000,2026-09-17T00:00:00.000Z,Listed for rent,2008-05-22T00:00:00.000Z,Sold,2007-01-05T00:00:00.000Z,Sold,,,,,,
"1105 River Oaks Dr, Benton, AR 72019",1105 River Oaks Dr,Benton,AR,,forRent,4,2350,,2600,51,https://www.zillow.com/homedetails/1105-River-Oaks-Dr-Benton-AR-72019/453260567_zpid/,,,2026-08-04T00:00:00.000Z,Listed for rent,2025-07-28T00:00:00.000Z,Listing removed,2025-07-04T00:00:00.000Z,Price change,2025-06-21T00:00:00.000Z,Price change,2025-06-12T00:00:00.000Z,Listed for rent,,
"1425 Joyner Dr, Conway, AR 72034",1425 Joyner Dr,Conway,AR,,forRent,3,1157,,1450,41,https://www.zillow.com/homedetails/1425-Joyner-Dr-Conway-AR-72034/35730195_zpid/,,155000,2026-08-14T00:00:00.000Z,Listed for rent,2025-10-28T00:00:00.000Z,Listing removed,2025-08-29T00:00:00.000Z,Price change,2025-08-12T00:00:00.000Z,Listed for rent,2024-09-13T00:00:00.000Z,Listing removed,2024-08-16T00:00:00.000Z,Listed for rent
"153 Harwill, Hensley, AR 72065",153 Harwill,Hensley,AR,,forRent,4,2359,,2500,45,https://www.zillow.com/homedetails/153-Harwill-Hensley-AR-72065/2082362397_zpid/,,,2026-08-10T00:00:00.000Z,Listed for rent,2025-08-04T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Listed for rent,2025-06-30T00:00:00.000Z,Listing removed,2025-06-09T00:00:00.000Z,Listed for rent,2019-11-13T00:00:00.000Z,Listing removed
"300 Jefferson St, Benton, AR 72015",300 Jefferson St,Benton,AR,,forRent,3,1300,,1300,5,https://www.zillow.com/homedetails/300-Jefferson-St-Benton-AR-72015/114167718_zpid/,,,2026-09-25T00:00:00.000Z,Price change,2026-09-19T00:00:00.000Z,Listed for rent,,,,,,,,
"1422 Saw Grass Cv, Benton, AR 72019",1422 Saw Grass Cv,Benton,AR,,forRent,3,1400,,1500,3,https://www.zillow.com/homedetails/1422-Saw-Grass-Cv-Benton-AR-72019/82268083_zpid/,,133000,2026-09-21T00:00:00.000Z,Listed for rent,2024-07-17T00:00:00.000Z,Listing removed,2024-06-20T00:00:00.000Z,Listed for rent,2020-11-20T00:00:00.000Z,Sold,2013-06-06T00:00:00.000Z,Sold,2013-04-26T00:00:00.000Z,Pending sale
"1628 Rambling Brook Dr, Benton, AR 72015",1628 Rambling Brook Dr,Benton,AR,,forRent,3,1216,,1850,14,https://www.zillow.com/homedetails/1628-Rambling-Brook-Dr-Benton-AR-72015/463057763_zpid/,,200900,2026-09-10T00:00:00.000Z,Listed for rent,2026-08-28T00:00:00.000Z,Sold,2026-08-05T00:00:00.000Z,Contingent,2026-07-20T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Price change,2026-06-09T00:00:00.000Z,Listed for sale
"2765 Archer Ln, Conway, AR 72034",2765 Archer Ln,Conway,AR,,forRent,3,1560,,1700,41,https://www.zillow.com/homedetails/2765-Archer-Ln-Conway-AR-72034/241241_zpid/,,154500,2026-08-14T00:00:00.000Z,Listed for rent,2025-09-17T00:00:00.000Z,Listing removed,2025-08-12T00:00:00.000Z,Listed for rent,2024-05-31T00:00:00.000Z,Listing removed,2024-05-16T00:00:00.000Z,Listed for rent,2023-06-05T00:00:00.000Z,Listing removed
"37 Saint John St, Cabot, AR 72023",37 Saint John St,Cabot,AR,,forRent,3,1188,,1295,86,https://www.zillow.com/homedetails/37-Saint-John-St-Cabot-AR-72023/253499_zpid/,,81500,2026-09-03T00:00:00.000Z,Price change,2026-03-31T00:00:00.000Z,Listed for rent,2026-03-26T00:00:00.000Z,Sold,2026-03-19T00:00:00.000Z,Contingent,2026-03-14T00:00:00.000Z,Price change,2026-02-27T00:00:00.000Z,Price change
"416 Jackman St, Benton, AR 72015",416 Jackman St,Benton,AR,,forRent,3,1200,,1600,5,https://www.zillow.com/homedetails/416-Jackman-St-Benton-AR-72015/389112_zpid/,,140000,2026-09-19T00:00:00.000Z,Listed for rent,2025-10-31T00:00:00.000Z,Sold,2025-10-13T00:00:00.000Z,Contingent,2025-10-04T00:00:00.000Z,Price change,2025-09-26T00:00:00.000Z,Listed for sale,2017-01-05T00:00:00.000Z,Sold
"2925 Gillis Dr, Benton, AR 72015",2925 Gillis Dr,Benton,AR,,forRent,4,2021,,2350,17,https://www.zillow.com/homedetails/2925-Gillis-Dr-Benton-AR-72015/2068772088_zpid/,,,2026-09-07T00:00:00.000Z,Listed for rent,2025-02-28T00:00:00.000Z,Listing removed,2025-02-07T00:00:00.000Z,Listed for rent,2021-10-21T00:00:00.000Z,Listing removed,2021-08-19T00:00:00.000Z,Listed for sale,,
"418 S Main, Benton, AR 72015",418 S Main,Benton,AR,,forRent,3,1096,,1300,38,https://www.zillow.com/homedetails/418-S-Main-Benton-AR-72015/71708118_zpid/,,99500,2026-09-08T00:00:00.000Z,Listed for rent,2026-09-01T00:00:00.000Z,Listing removed,2026-08-17T00:00:00.000Z,Listed for rent,2018-08-10T00:00:00.000Z,Sold,2018-06-20T00:00:00.000Z,Sold,2018-04-03T00:00:00.000Z,Listed for sale
"911 James Madison Dr, Benton, AR 72019",911 James Madison Dr,Benton,AR,,forRent,3,2014,,1700,8,https://www.zillow.com/homedetails/911-James-Madison-Dr-Benton-AR-72019/82278084_zpid/,,175000,2026-09-16T00:00:00.000Z,Listed for rent,2024-07-26T00:00:00.000Z,Sold,2021-07-01T00:00:00.000Z,Sold,2014-03-12T00:00:00.000Z,Sold,,,,
"307 S 4th St, Benton, AR 72015",307 S 4th St,Benton,AR,,forRent,3,1051,,1550,25,https://www.zillow.com/homedetails/307-S-4th-St-Benton-AR-72015/386521_zpid/,,161000,2026-09-21T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Listed for rent,2025-05-30T00:00:00.000Z,Listing removed,2025-05-20T00:00:00.000Z,Sold,2025-05-20T00:00:00.000Z,Listed for rent,2025-04-19T00:00:00.000Z,Contingent
"1219 N Parker Haskell St, Benton, AR 72015",1219 N Parker Haskell St,Benton,AR,,forRent,3,1680,,1400,8,https://www.zillow.com/homedetails/1219-N-Parker-Haskell-St-Benton-AR-72015/392830_zpid/,,35564,2026-08-31T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Listed for rent,2025-12-12T00:00:00.000Z,Listing removed,2025-11-20T00:00:00.000Z,Listed for rent,2025-05-09T00:00:00.000Z,Listing removed
"3369 Garden Club Dr, Benton, AR 72022",3369 Garden Club Dr,Benton,AR,,forRent,3,1305,,1700,11,https://www.zillow.com/homedetails/3369-Garden-Club-Dr-Benton-AR-72022/118174164_zpid/,,172500,2026-09-14T00:00:00.000Z,Listed for rent,2025-06-21T00:00:00.000Z,Listing removed,2025-05-20T00:00:00.000Z,Listed for rent,2025-02-04T00:00:00.000Z,Listing removed,2025-01-07T00:00:00.000Z,Listed for rent,2024-09-03T00:00:00.000Z,Listing removed
"3264 Sidell Rd, Benton, AR 72015",3264 Sidell Rd,Benton,AR,,forRent,4,1652,,1795,6,https://www.zillow.com/homedetails/3264-Sidell-Rd-Benton-AR-72015/465427229_zpid/,,,2026-09-18T00:00:00.000Z,Listed for rent,,,,,,,,,,
"2933 Gillis Dr, Benton, AR 72015",2933 Gillis Dr,Benton,AR,,forRent,5,2500,,2500,17,https://www.zillow.com/homedetails/2933-Gillis-Dr-Benton-AR-72015/443098023_zpid/,,,2026-09-07T00:00:00.000Z,Listed for rent,2025-02-28T00:00:00.000Z,Listing removed,2025-02-18T00:00:00.000Z,Listed for rent,,,,,,
