listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/28/date,listingPriceHistory/28/event,listingPriceHistory/29/date,listingPriceHistory/29/event
"17746 Denham Cir, Athens, AL 35611",17746 Denham Cir,Athens,AL,,forRent,3,1474,,1410,13,https://www.zillow.com/homedetails/17746-Denham-Cir-Athens-AL-35611/460838285_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"351 Ruby Elm Ave NE, Huntsville, AL 35810",351 Ruby Elm Ave NE,Huntsville,AL,,forRent,3,1475,,1750,29,https://www.zillow.com/homedetails/351-Ruby-Elm-Ave-NE-Huntsville-AL-35810/461389455_zpid/,,294992,2026-08-26T00:00:00.000Z,Sold,2026-08-26T00:00:00.000Z,Listed for rent,2026-08-01T00:00:00.000Z,Pending sale,2026-08-01T00:00:00.000Z,Price change,2026-03-30T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"108 Jonboy Ave, New Hope, AL 35760",108 Jonboy Ave,New Hope,AL,,forRent,4,1558,,1436,51,https://www.zillow.com/homedetails/108-Jonboy-Ave-New-Hope-AL-35760/462570817_zpid/,,292008,2026-08-25T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Listed for rent,2026-07-31T00:00:00.000Z,Sold,2026-06-29T00:00:00.000Z,Pending sale,2026-05-20T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100 Memorial Village Dr, Huntsville, AL 35803",100 Memorial Village Dr,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/memorial-village/Cp2HR2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1060 Chaney Place Dr SE, Huntsville, AL 35803",1060 Chaney Place Dr SE,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/chaney-place-townhomes/CkQ7Mx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1589 Old Monrovia Rd NW, Huntsville, AL 35806",1589 Old Monrovia Rd NW,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/1589-residences/ChFTX2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"180 Hughes Rd, Madison, AL 35758",180 Hughes Rd,Madison,AL,,forRent,,,,,,https://www.zillow.com/apartments/madison-al/the-everstead-at-madison/CmNPFF/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500 Oval Ave NW, Madison, AL 35757",500 Oval Ave NW,Madison,AL,,forRent,,,,,,https://www.zillow.com/apartments/madison-al/lakeside-residences/Cjw95b/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1589 Old Monrovia Rd NW, Huntsville, AL 35806",1589 Old Monrovia Rd NW,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/1589-residences/ChFTX2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"180 Hughes Rd, Madison, AL 35758",180 Hughes Rd,Madison,AL,,forRent,,,,,,https://www.zillow.com/apartments/madison-al/the-everstead-at-madison/CmNPFF/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500 Oval Ave NW, Madison, AL 35757",500 Oval Ave NW,Madison,AL,,forRent,,,,,,https://www.zillow.com/apartments/madison-al/lakeside-residences/Cjw95b/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100 Memorial Village Dr, Huntsville, AL 35803",100 Memorial Village Dr,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/memorial-village/Cp2HR2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1060 Chaney Place Dr SE, Huntsville, AL 35803",1060 Chaney Place Dr SE,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/chaney-place-townhomes/CkQ7Mx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1589 Old Monrovia Rd NW, Huntsville, AL 35806",1589 Old Monrovia Rd NW,Huntsville,AL,,forRent,,,,,,https://www.zillow.com/apartments/huntsville-al/1589-residences/ChFTX2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191 Rosedale St, Kings Mountain, NC 28086",191 Rosedale St,Kings Mountain,NC,,forRent,3,1679,,1795,10,https://www.zillow.com/homedetails/191-Rosedale-St-Kings-Mountain-NC-28086/338483251_zpid/,,246900,2026-09-14T00:00:00.000Z,Listed for rent,2024-12-14T00:00:00.000Z,Listing removed,2024-11-12T00:00:00.000Z,Listed for rent,2023-11-08T00:00:00.000Z,Listing removed,2023-11-03T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent,2021-06-11T00:00:00.000Z,Sold,2021-02-04T00:00:00.000Z,Contingent,2021-01-26T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"918 Mountain Crest Dr, Kings Mountain, NC 28086",918 Mountain Crest Dr,Kings Mountain,NC,,forRent,2,680,,1200,8,https://www.zillow.com/homedetails/918-Mountain-Crest-Dr-Kings-Mountain-NC-28086/465333207_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"319 Linwood Rd, Kings Mountain, NC 28086",319 Linwood Rd,Kings Mountain,NC,,forRent,2,850,,1325,9,https://www.zillow.com/homedetails/319-Linwood-Rd-Kings-Mountain-NC-28086/93015682_zpid/,,65000,2026-09-15T00:00:00.000Z,Listed for rent,2025-04-10T00:00:00.000Z,Listing removed,2025-03-26T00:00:00.000Z,Listed for rent,2025-02-14T00:00:00.000Z,Listing removed,2025-01-20T00:00:00.000Z,Price change,2025-01-07T00:00:00.000Z,Price change,2024-12-12T00:00:00.000Z,Listed for rent,2023-02-16T00:00:00.000Z,Sold,2017-05-09T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"804 3rd St, Kings Mountain, NC 28086",804 3rd St,Kings Mountain,NC,,forRent,2,1220,,1400,9,https://www.zillow.com/homedetails/804-3rd-St-Kings-Mountain-NC-28086/78286821_zpid/,,62000,2026-09-15T00:00:00.000Z,Listed for rent,2023-06-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6605 Lewis Rd, Kings Mountain, NC 28086",6605 Lewis Rd,Kings Mountain,NC,,forRent,3,640,,1200,0,https://www.zillow.com/homedetails/6605-Lewis-Rd-Kings-Mountain-NC-28086/5881970_zpid/,,260000,2026-09-25T00:00:00.000Z,Listed for rent,2023-07-25T00:00:00.000Z,Sold,2021-12-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"493 Aubrey Woods Dr, Kings Mountain, NC 28086",493 Aubrey Woods Dr,Kings Mountain,NC,,forRent,,,,,,"https://www.zillow.com/b/493-aubrey-woods-dr-kings-mountain-nc/35.26415,-81.40837_ll/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"242 Colton Ct, Kings Mountain, NC 28086",242 Colton Ct,Kings Mountain,NC,,forRent,5,2511,,2455,7,https://www.zillow.com/homedetails/242-Colton-Ct-Kings-Mountain-NC-28086/462106908_zpid/,,325000,2026-09-17T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-16T00:00:00.000Z,Price change,2026-05-01T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"404 Marcella Dr, Kings Mountain, NC 28086",404 Marcella Dr,Kings Mountain,NC,,forRent,3,1507,,1799,45,https://www.zillow.com/homedetails/404-Marcella-Dr-Kings-Mountain-NC-28086/214091791_zpid/,,255000,2026-09-23T00:00:00.000Z,Price change,2026-09-16T00:00:00.000Z,Price change,2026-09-09T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Price change,2026-08-18T00:00:00.000Z,Price change,2026-08-11T00:00:00.000Z,Listed for rent,2021-08-17T00:00:00.000Z,Listing removed,2021-08-06T00:00:00.000Z,Price change,2021-07-22T00:00:00.000Z,Listed for rent,2021-06-24T00:00:00.000Z,Sold,2021-06-03T00:00:00.000Z,Pending sale,2021-05-26T00:00:00.000Z,Listed for sale,2016-05-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"456 Brinkley Dr, Kings Mountain, NC 28086",456 Brinkley Dr,Kings Mountain,NC,,forRent,3,2175,,2185,7,https://www.zillow.com/homedetails/456-Brinkley-Dr-Kings-Mountain-NC-28086/463854737_zpid/,,295000,2026-09-22T00:00:00.000Z,Price change,2026-09-17T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"231 Brinkley Dr, Kings Mountain, NC 28086",231 Brinkley Dr,Kings Mountain,NC,,forRent,5,2400,,2395,70,https://www.zillow.com/homedetails/231-Brinkley-Dr-Kings-Mountain-NC-28086/349365612_zpid/,,332000,2026-09-23T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Price change,2026-07-16T00:00:00.000Z,Listed for rent,2026-07-10T00:00:00.000Z,Sold,2026-05-14T00:00:00.000Z,Listed for sale,2026-05-10T00:00:00.000Z,Listing removed,2026-03-03T00:00:00.000Z,Price change,2026-02-05T00:00:00.000Z,Price change,2025-11-06T00:00:00.000Z,Listed for sale,2024-10-25T00:00:00.000Z,Sold,2024-08-21T00:00:00.000Z,Price change,2024-08-14T00:00:00.000Z,Price change,2024-07-09T00:00:00.000Z,Price change,2024-05-07T00:00:00.000Z,Price change,2024-05-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1054 Mountain Crest Dr, Kings Mountain, NC 28086",1054 Mountain Crest Dr,Kings Mountain,NC,,forRent,3,1010,,1310,13,https://www.zillow.com/homedetails/1054-Mountain-Crest-Dr-Kings-Mountain-NC-28086/5881638_zpid/,,,2026-09-12T00:00:00.000Z,Listed for rent,2026-09-04T00:00:00.000Z,Listing removed,2026-08-14T00:00:00.000Z,Listed for rent,2026-07-28T00:00:00.000Z,Listing removed,2026-05-23T00:00:00.000Z,Listed for rent,2018-06-25T00:00:00.000Z,Listing removed,2018-06-23T00:00:00.000Z,Price change,2018-06-07T00:00:00.000Z,Listed for rent,2017-03-16T00:00:00.000Z,Listing removed,2017-02-27T00:00:00.000Z,Listed for rent,2016-08-25T00:00:00.000Z,Listing removed,2014-08-18T00:00:00.000Z,Listing removed,2014-07-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500 Lynn St, Kings Mountain, NC 28086",500 Lynn St,Kings Mountain,NC,,forRent,3,1140,,1550,15,https://www.zillow.com/homedetails/500-Lynn-St-Kings-Mountain-NC-28086/93012611_zpid/,,80000,2026-09-09T00:00:00.000Z,Listed for rent,2026-04-06T00:00:00.000Z,Listing removed,2026-03-15T00:00:00.000Z,Listed for rent,2026-02-26T00:00:00.000Z,Sold,2026-02-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"701 Cleveland Ave, Kings Mountain, NC 28086",701 Cleveland Ave,Kings Mountain,NC,,forRent,3,1372,,1600,30,https://www.zillow.com/homedetails/701-Cleveland-Ave-Kings-Mountain-NC-28086/78286739_zpid/,,70000,2026-08-25T00:00:00.000Z,Listed for rent,2024-05-10T00:00:00.000Z,Sold,2013-11-01T00:00:00.000Z,Sold,2008-01-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Undisclosed Address), Kings Mountain, NC 28086",(Undisclosed Address),Kings Mountain,NC,,forRent,5,1750,,1850,10,https://www.zillow.com/homedetails/Kings-Mountain-NC-28086/93015498_zpid/,,37000,2026-09-14T00:00:00.000Z,Listed for rent,2020-09-23T00:00:00.000Z,Sold,2019-09-19T00:00:00.000Z,Listing removed,2019-08-22T00:00:00.000Z,Listed for rent,2018-10-24T00:00:00.000Z,Listing removed,2018-09-21T00:00:00.000Z,Price change,2018-08-16T00:00:00.000Z,Price change,2018-07-25T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210 N Sims St, Kings Mountain, NC 28086",210 N Sims St,Kings Mountain,NC,,forRent,2,896,,1450,28,https://www.zillow.com/homedetails/210-N-Sims-St-Kings-Mountain-NC-28086/78286136_zpid/,,82500,2026-09-10T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Listed for rent,2026-06-02T00:00:00.000Z,Sold,2020-04-02T00:00:00.000Z,Sold,2020-03-17T00:00:00.000Z,Pending sale,2020-03-02T00:00:00.000Z,Listed for sale,2020-02-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"318 Fulton St, Kings Mountain, NC 28086",318 Fulton St,Kings Mountain,NC,,forRent,3,1428,,1650,4,https://www.zillow.com/homedetails/318-Fulton-St-Kings-Mountain-NC-28086/78268657_zpid/,,200000,2026-09-20T00:00:00.000Z,Listed for rent,2026-09-20T00:00:00.000Z,Listing removed,2026-09-05T00:00:00.000Z,Listed for rent,2026-03-26T00:00:00.000Z,Listing removed,2025-09-09T00:00:00.000Z,Listed for rent,2022-07-22T00:00:00.000Z,Sold,2022-06-22T00:00:00.000Z,Contingent,2022-06-16T00:00:00.000Z,Listed for sale,2022-06-07T00:00:00.000Z,Contingent,2022-06-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"803 Katherine Ave, Kings Mountain, NC 28086",803 Katherine Ave,Kings Mountain,NC,,forRent,2,1310,,1750,35,https://www.zillow.com/homedetails/803-Katherine-Ave-Kings-Mountain-NC-28086/78287131_zpid/,,222000,2026-09-22T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Listed for rent,2024-03-20T00:00:00.000Z,Sold,2024-01-31T00:00:00.000Z,Listed for sale,2021-03-24T00:00:00.000Z,Listing removed,2017-02-27T00:00:00.000Z,Sold,2016-09-04T00:00:00.000Z,Price change,2016-09-01T00:00:00.000Z,Price change,2016-08-19T00:00:00.000Z,Price change,2016-08-08T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"109 Ann St, Kings Mountain, NC 28086",109 Ann St,Kings Mountain,NC,,forRent,3,1508,,1850,31,https://www.zillow.com/homedetails/109-Ann-St-Kings-Mountain-NC-28086/214091787_zpid/,,126000,2026-09-09T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Listed for rent,2016-05-27T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213 W King St, Kings Mountain, NC 28086",213 W King St,Kings Mountain,NC,,forRent,2,792,,1450,22,https://www.zillow.com/homedetails/213-W-King-St-Kings-Mountain-NC-28086/93014617_zpid/,,,2026-09-02T00:00:00.000Z,Listed for rent,2026-01-05T00:00:00.000Z,Listing removed,2025-12-11T00:00:00.000Z,Price change,2025-09-23T00:00:00.000Z,Listed for rent,2021-01-01T00:00:00.000Z,Listing removed,2020-09-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"170 Crown Ct, Kings Mountain, NC 28086",170 Crown Ct,Kings Mountain,NC,,forRent,3,1320,,1715,16,https://www.zillow.com/homedetails/170-Crown-Ct-Kings-Mountain-NC-28086/214084781_zpid/,,22000,2026-09-09T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Sold,2022-02-11T00:00:00.000Z,Sold,2021-12-21T00:00:00.000Z,Contingent,2018-04-23T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Redwood Cir, Kings Mountain, NC 28086",2017 Redwood Cir,Kings Mountain,NC,,forRent,3,1050,,1495,39,https://www.zillow.com/homedetails/2017-Redwood-Cir-Kings-Mountain-NC-28086/5880543_zpid/,,110000,2026-09-24T00:00:00.000Z,Price change,2026-08-16T00:00:00.000Z,Listed for rent,2024-07-04T00:00:00.000Z,Listing removed,2024-07-03T00:00:00.000Z,Price change,2024-06-15T00:00:00.000Z,Listed for rent,2023-07-19T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"108 Benfield Rd, Kings Mountain, NC 28086",108 Benfield Rd,Kings Mountain,NC,,forRent,2,928,,1375,11,https://www.zillow.com/homedetails/108-Benfield-Rd-Kings-Mountain-NC-28086/78287184_zpid/,,56000,2026-09-20T00:00:00.000Z,Price change,2026-09-13T00:00:00.000Z,Listed for rent,2025-02-18T00:00:00.000Z,Listing removed,2025-02-06T00:00:00.000Z,Listed for rent,2023-01-02T00:00:00.000Z,Listing removed,2022-12-31T00:00:00.000Z,Listed for rent,2022-01-16T00:00:00.000Z,Listing removed,2022-01-07T00:00:00.000Z,Price change,2022-01-02T00:00:00.000Z,Listed for rent,2021-12-06T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1058 Mountain Crest Dr, Kings Mountain, NC 28086",1058 Mountain Crest Dr,Kings Mountain,NC,,forRent,3,777,,1310,42,https://www.zillow.com/homedetails/1058-Mountain-Crest-Dr-Kings-Mountain-NC-28086/70497480_zpid/,,20500,2026-08-14T00:00:00.000Z,Price change,2025-09-02T00:00:00.000Z,Listed for rent,2017-09-09T00:00:00.000Z,Listing removed,2017-08-07T00:00:00.000Z,Price change,2017-07-11T00:00:00.000Z,Listed for rent,2015-08-14T00:00:00.000Z,Listing removed,2015-08-12T00:00:00.000Z,Listed for rent,2015-06-02T00:00:00.000Z,Listing removed,2015-04-22T00:00:00.000Z,Price change,2015-03-26T00:00:00.000Z,Listed for rent,2014-04-08T00:00:00.000Z,Listing removed,2013-12-24T00:00:00.000Z,Listed for rent,2013-11-22T00:00:00.000Z,Sold,2012-06-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"417 Pinnacle Rd, Kings Mountain, NC 28086",417 Pinnacle Rd,Kings Mountain,NC,,forRent,3,1540,,2400,0,https://www.zillow.com/homedetails/417-Pinnacle-Rd-Kings-Mountain-NC-28086/5881659_zpid/,,170500,2026-09-25T00:00:00.000Z,Listed for rent,2022-05-06T00:00:00.000Z,Sold,2004-02-03T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1214 Northwoods Dr, Kings Mountain, NC 28086",1214 Northwoods Dr,Kings Mountain,NC,,forRent,3,,,1350,100,https://www.zillow.com/homedetails/1214-Northwoods-Dr-Kings-Mountain-NC-28086/5880382_zpid/,,92000,2026-07-30T00:00:00.000Z,Price change,2026-07-02T00:00:00.000Z,Price change,2026-06-17T00:00:00.000Z,Listed for rent,2025-07-01T00:00:00.000Z,Listing removed,2025-06-20T00:00:00.000Z,Listed for rent,2025-06-19T00:00:00.000Z,Listing removed,2025-06-03T00:00:00.000Z,Listed for sale,2025-01-21T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"643 Oak Grove Rd, Kings Mountain, NC 28086",643 Oak Grove Rd,Kings Mountain,NC,,forRent,2,850,,750,79,https://www.zillow.com/homedetails/643-Oak-Grove-Rd-Kings-Mountain-NC-28086/2060171740_zpid/,,,2026-07-07T00:00:00.000Z,Listed for rent,2024-05-29T00:00:00.000Z,Listing removed,2024-05-14T00:00:00.000Z,Listed for rent,2023-08-23T00:00:00.000Z,Listing removed,2023-08-16T00:00:00.000Z,Listed for rent,2023-06-17T00:00:00.000Z,Listing removed,2023-06-14T00:00:00.000Z,Listed for rent,2023-02-16T00:00:00.000Z,Listing removed,2023-01-26T00:00:00.000Z,Price change,2023-01-10T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"538 Belcaro Dr, Kings Mountain, NC 28086",538 Belcaro Dr,Kings Mountain,NC,,forRent,3,1800,,1925,8,https://www.zillow.com/homedetails/538-Belcaro-Dr-Kings-Mountain-NC-28086/339891879_zpid/,,,2026-09-23T00:00:00.000Z,Price change,2026-09-16T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-18T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Listing removed,2025-08-12T00:00:00.000Z,Price change,2025-08-06T00:00:00.000Z,Price change,2025-07-30T00:00:00.000Z,Price change,2025-07-22T00:00:00.000Z,Price change,2025-07-15T00:00:00.000Z,Price change,2025-07-08T00:00:00.000Z,Price change,2025-07-01T00:00:00.000Z,Price change,2025-06-25T00:00:00.000Z,Listed for rent,2025-06-23T00:00:00.000Z,Listing removed,2025-06-17T00:00:00.000Z,Listed for rent,2025-04-17T00:00:00.000Z,Listing removed,2025-04-15T00:00:00.000Z,Price change,2025-03-31T00:00:00.000Z,Listed for rent,2022-08-11T00:00:00.000Z,Listing removed,2022-07-15T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,
"493 Aubrey Woods Dr, Kings Mountain, NC 28086",493 Aubrey Woods Dr,Kings Mountain,NC,,forRent,4,2201,,2495,24,https://www.zillow.com/homedetails/493-Aubrey-Woods-Dr-Kings-Mountain-NC-28086/338483091_zpid/,,352900,2026-09-20T00:00:00.000Z,Listed for rent,2026-09-02T00:00:00.000Z,Listing removed,2026-08-31T00:00:00.000Z,Listed for rent,2026-08-12T00:00:00.000Z,Listing removed,2026-07-23T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for rent,2022-03-11T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2957 31st Street Ln NE, Hickory, NC 28601",2957 31st Street Ln NE,Hickory,NC,,forRent,4,1889,,2225,9,https://www.zillow.com/homedetails/2957-31st-Street-Ln-NE-Hickory-NC-28601/463788123_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2953 31st Street Ln NE, Hickory, NC 28601",2953 31st Street Ln NE,Hickory,NC,,forRent,4,2097,,2295,9,https://www.zillow.com/homedetails/2953-31st-Street-Ln-NE-Hickory-NC-28601/463168265_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-08-12T00:00:00.000Z,Price change,2026-07-18T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2026-06-12T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191 Rosedale St, Kings Mountain, NC 28086",191 Rosedale St,Kings Mountain,NC,,forRent,3,1679,,1795,10,https://www.zillow.com/homedetails/191-Rosedale-St-Kings-Mountain-NC-28086/338483251_zpid/,,246900,2026-09-14T00:00:00.000Z,Listed for rent,2024-12-14T00:00:00.000Z,Listing removed,2024-11-12T00:00:00.000Z,Listed for rent,2023-11-08T00:00:00.000Z,Listing removed,2023-11-03T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent,2021-06-11T00:00:00.000Z,Sold,2021-02-04T00:00:00.000Z,Contingent,2021-01-26T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"918 Mountain Crest Dr, Kings Mountain, NC 28086",918 Mountain Crest Dr,Kings Mountain,NC,,forRent,2,680,,1200,8,https://www.zillow.com/homedetails/918-Mountain-Crest-Dr-Kings-Mountain-NC-28086/465333207_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
